0.032000
0.000000
0.000000
0.001000
0.001000
0.001000
0.012000
0.012000
0.014000
0.000000
0.000000
0.000000
0.001000
0.001000
0.002000
0.013000
0.014000
0.010000
0.000000
0.000000
0.000000
0.000000
0.002000
0.001000
0.006000
0.014000
0.012000
0.000000
0.000000
0.000000
0.000000
0.002000
0.002000
0.016000
0.024000
0.016000
0.001000
0.000000
0.000000
0.002000
0.000000
0.000000
0.021000
0.004000
0.005000
0.000000
0.001000
0.000000
0.002000
0.001000
0.002000
0.015000
0.016000
0.019000
0.000000
0.000000
0.000000
0.002000
0.002000
0.001000
0.015000
0.015000
0.015000
0.055000
0.001000
0.003000
0.008000
0.022000
0.056000
0.058000
0.507000
5.276000
0.001000
0.001000
0.002000
0.013000
0.022000
0.055000
0.064000
0.359000
4.290000
0.001000
0.001000
0.003000
0.004000
0.017000
0.055000
0.069000
0.357000
4.429000
0.001000
0.001000
0.002000
0.010000
0.019000
0.040000
0.060000
0.333000
4.109000
0.001000
0.001000
0.002000
0.014000
0.018000
0.042000
0.064000
0.330000
4.137000
0.001000
0.001000
0.002000
0.011000
0.019000
0.054000
0.062000
0.333000
4.369000
0.001000
0.001000
0.002000
0.011000
0.019000
0.053000
0.063000
0.334000
4.542000
0.012000
0.001000
0.000000
0.014000
0.026000
0.054000
0.043000
0.290000
1.909000
0.001000
0.000000
0.000000
0.013000
0.006000
0.055000
0.040000
0.251000
1.827000
0.000000
0.001000
0.001000
0.009000
0.016000
0.045000
0.056000
0.194000
2.072000
0.001000
0.000000
0.001000
0.008000
0.016000
0.042000
0.052000
0.215000
1.897000
0.000000
0.001000
0.001000
0.009000
0.016000
0.043000
0.051000
0.210000
1.926000
0.001000
0.001000
0.001000
0.010000
0.008000
0.024000
0.038000
0.275000
1.923000
0.001000
0.001000
0.001000
0.015000
0.017000
0.044000
0.050000
0.216000
2.157000
0.041000
0.021000
0.021000
0.056000
0.076000
0.107000
0.454000
0.439000
0.396000
0.029000
0.019000
0.021000
0.055000
0.070000
0.076000
0.604000
0.496000
0.504000
0.009000
0.028000
0.028000
0.085000
0.074000
0.057000
0.462000
0.418000
0.470000
0.007000
0.030000
0.011000
0.076000
0.131000
0.076000
0.453000
0.404000
0.549000
0.008000
0.046000
0.014000
0.101000
0.092000
0.099000
0.605000
0.446000
0.429000
0.025000
0.025000
0.025000
0.085000
0.060000
0.088000
0.397000
0.529000
0.564000
0.010000
0.030000
0.008000
0.066000
0.086000
0.104000
0.609000
0.521000
0.426000
