0.099798,0.000236,0.000225,0.000228,0.000269,0.000204,0.000206
0.208898,0.073704,0.023377,0.019343,0.022356,0.017115,0.020051
0.014251,0.000366,0.000374,0.000483,0.000372,0.000364,0.000373
0.020202,0.001939,0.002130,0.002266,0.001928,0.001978,0.001998
