0.015966,0.000223,0.000224,0.000213,0.000305,0.000215,0.000286
0.270877,0.145643,0.093700,0.113510,0.111180,0.128645,0.130940
0.018776,0.005244,0.005226,0.005305,0.005201,0.005275,0.005200
0.081999,0.058307,0.080446,0.057237,0.068832,0.077948,0.055975
