0.075011,0.000300,0.000238,0.000303,0.000313,0.000220,0.000211
0.226555,0.325866,0.129633,0.173890,0.169234,0.175398,0.159539
0.217368,0.009163,0.009216,0.008779,0.008915,0.008928,0.009069
0.150534,0.138780,0.121949,0.130503,0.127086,0.104822,0.117322
