0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000
0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
0.001000,0.000000,0.001000,0.000000,0.001000,0.001000,0.001000
0.021000,0.019000,0.028000,0.030000,0.046000,0.025000,0.030000
