0.001000,0.001000,0.000000,0.000000,0.002000,0.002000,0.002000
0.008000,0.013000,0.004000,0.010000,0.014000,0.011000,0.011000
0.014000,0.013000,0.009000,0.008000,0.009000,0.010000,0.015000
0.056000,0.055000,0.085000,0.076000,0.101000,0.085000,0.066000
