0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003000,0.002000,0.003000,0.002000,0.002000,0.002000,0.002000
0.000000,0.000000,0.001000,0.001000,0.001000,0.001000,0.001000
0.021000,0.021000,0.028000,0.011000,0.014000,0.025000,0.008000
