0.160010,0.000584,0.000215,0.000212,0.000230,0.000215,0.000210
0.011449,0.053476,0.000726,0.000745,0.000717,0.000721,0.001037
0.018871,0.000561,0.000561,0.000549,0.000743,0.000557,0.000543
0.003834,0.002587,0.002578,0.002553,0.002550,0.002558,0.002565
