0.000271,0.000468,0.000439,0.000425,0.000430,0.000440,0.000664
0.000756,0.000390,0.000458,0.001568,0.001748,0.000889,0.002343
0.001075,0.000300,0.000229,0.000274,0.000199,0.000199,0.000200
0.000427,0.000281,0.001388,0.002307,0.001633,0.001420,0.001491
