0.000201,0.000384,0.000435,0.000468,0.000524,0.000362,0.000738
0.007808,0.003439,0.011197,0.010801,0.006336,0.003232,0.003816
0.005258,0.001020,0.001011,0.001190,0.001046,0.000956,0.000947
0.002417,0.003484,0.002546,0.003085,0.002658,0.008990,0.003245
