0.000184,0.000450,0.000442,0.000346,0.000441,0.000458,0.000451
0.051601,0.033911,0.069782,0.074844,0.031936,0.031390,0.057299
0.012404,0.005582,0.005877,0.006000,0.005993,0.006041,0.005439
0.014841,0.015367,0.014870,0.018675,0.029096,0.026058,0.016329
